OrderNo,OrderedQuantity,Price,OrderLineNumber,TotalSales,OrderDate,OrderStatus,Month,Quarter,Year,ProductLine,MSRP,ProductCode,CustomerName,CustomerPhone,CustomerAddress,City,State,PostalCode,Country,Geography,SalesContactFName,SalesContactLName,AvgDealSize
10284,33,51.93,5,1713.69,2004-08-21,Shipped,8,3,2004,VintageCars,43,S501341,NorwayGiftsByMailCo,4722121555,Drammensveien126APB744Sentrum,Oslo,"",N0106,Norway,EMEA,Jan,Klaeboe,Small
10239,21,93.28,5,1958.88,2004-04-12,Shipped,4,2,2004,ClassicCars,115,S124675,OuluToySuppliesInc,981443655,Torikatu38,Oulu,"",90110,Finland,EMEA,Pirkko,Koskitalo,Small
10167,43,75.34,12,3239.62,2003-10-23,Cancelled,10,4,2003,Ships,66,S7001138,ScandinavianGiftIdeas,0695346555,kergatan24,Boras,"",S-84467,Sweden,EMEA,Maria,Larsson,Medium
10287,43,70.76,15,3042.68,2004-08-30,Shipped,8,3,2004,ClassicCars,80,S183278,VidaSportLtd,0897034555,Grenzacherweg237,Gensve,"",1203,Switzerland,EMEA,Michael,Holz,Medium
10127,22,100,15,3837.24,2003-06-03,Shipped,6,2,2003,ClassicCars,169,S183232,MuscleMachineInc,2125557413,4092FurthCircle,NYC,NY,10022,USA,NA,Jeff,Young,Medium
10145,43,95.8,7,4119.4,2003-08-25,Shipped,8,3,2003,Motorcycles,112,S241578,Toys4GrownUpscom,6265557265,78934HillsideDr,Pasadena,CA,90003,USA,NA,Julie,Young,Medium
10226,24,100,5,3231.36,2004-02-26,Shipped,2,1,2004,ClassicCars,132,S182870,CollectableMiniDesignsCo,7605558146,361FurthCircle,SanDiego,CA,91217,USA,NA,Valarie,Thompson,Medium
10120,24,100,15,2584.8,2003-04-29,Shipped,4,2,2003,Planes,99,S7002466,AustralianCollectorsCo,0395204555,636StKildaRoad,Melbourne,Victoria,3004,Australia,APAC,Peter,Ferguson,Small
10306,29,100,7,3207.4,2004-10-14,Shipped,10,4,2004,Ships,122,S242011,AVStoresCo,1715551555,FauntleroyCircus,Manchester,"",EC25NT,UK,EMEA,Victoria,Ashworth,Medium
10300,49,78.8,8,3861.2,2003-10-04,Shipped,10,4,2003,ClassicCars,80,S183278,BlauerSeeAutoCo,496966902555,Lyonerstr34,Frankfurt,"",60528,Germany,EMEA,Roland,Keitel,Medium
10133,49,69.27,3,3394.23,2003-06-27,Shipped,6,2,2003,Planes,84,S182581,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10340,55,100,2,6482.85,2004-11-24,Shipped,11,4,2004,Motorcycles,99,S321374,EnacoDistributors,932034555,RambladeCatalu¤a23,Barcelona,"",8022,Spain,EMEA,Eduardo,Saavedra,Medium
10346,26,95.88,6,2492.88,2004-11-29,Shipped,11,4,2004,ClassicCars,107,S243432,SignalGiftStores,7025551838,8489StrongSt,LasVegas,NV,83030,USA,NA,Sue,King,Small
10271,22,100,1,3070.54,2004-07-20,Shipped,7,3,2004,ClassicCars,118,S244048,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Medium
10390,31,98.99,16,3068.69,2005-03-04,Shipped,3,1,2005,VintageCars,127,S182325,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Medium
10342,55,65.45,1,3599.75,2004-11-24,Shipped,11,4,2004,ClassicCars,77,S181889,AustralianCollectorsCo,0395204555,636StKildaRoad,Melbourne,Victoria,3004,Australia,APAC,Peter,Ferguson,Medium
10280,21,78.89,6,1656.69,2004-08-17,Shipped,8,3,2004,VintageCars,97,S244258,AmicaModelsCo,0114988555,ViaMonteBianco34,Torino,"",10100,Italy,EMEA,Paolo,Accorti,Small
10135,20,35.87,1,717.4,2003-07-02,Shipped,7,3,2003,ClassicCars,37,S242972,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Small
10206,21,53.33,4,1119.93,2003-12-05,Shipped,12,4,2003,VintageCars,50,S184668,CanadianGiftExchangeNetwork,6045553392,1900OakSt,Vancouver,BC,V3F2K1,Canada,NA,Yoshi,Tannamuri,Small
10161,37,72.76,5,2692.12,2003-10-17,Shipped,10,4,2003,ClassicCars,73,S241046,HeintzeCollectables,86213555,Smagsloget45,Aaarhus,"",8200,Denmark,EMEA,Palle,Ibsen,Small
10253,26,100,5,3054.48,2004-06-01,Cancelled,6,2,2004,ClassicCars,141,S181129,UKCollectablesLtd,1715552282,BerkeleyGardens12Brewery,Liverpool,"",WX16LT,UK,EMEA,Elizabeth,Devon,Medium
10324,27,54.33,1,1466.91,2004-11-05,Shipped,11,4,2004,ClassicCars,151,S123148,VitachromeInc,2125551500,2678KingstonRd,NYC,NY,10022,USA,NA,Michael,Frick,Small
10210,29,69.6,16,2018.4,2004-01-12,Shipped,1,1,2004,Planes,68,S243949,OsakaSouveniersCo,810663425555,DojimaAvanza4F1620DojimaKitaku,Osaka,Osaka,530-0003,Japan,Japan,Mory,Kentary,Small
10367,49,56.3,1,2758.7,2005-01-12,Resolved,1,1,2005,ClassicCars,124,S181589,Toys4GrownUpscom,6265557265,78934HillsideDr,Pasadena,CA,90003,USA,NA,Julie,Young,Small
10190,42,76.19,3,3199.98,2003-11-19,Shipped,11,4,2003,Motorcycles,69,S242360,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10129,31,60,5,1860,2003-06-12,Shipped,6,2,2003,Ships,66,S7001138,StylishDeskDecorsCo,1715550297,35KingGeorge,London,"",WX36FW,UK,EMEA,Ann,Brown,Small
10249,25,69.7,2,1742.5,2004-05-08,Shipped,5,2,2004,VintageCars,65,S243420,CambridgeCollectablesCo,6175555555,4658BadenAv,Cambridge,MA,51247,USA,NA,Kyung,Tseng,Small
10210,46,79.91,5,3675.86,2004-01-12,Shipped,1,1,2004,Motorcycles,99,S321374,OsakaSouveniersCo,810663425555,DojimaAvanza4F1620DojimaKitaku,Osaka,Osaka,530-0003,Japan,Japan,Mory,Kentary,Medium
10390,40,100,9,5491.6,2005-03-04,Shipped,3,1,2005,ClassicCars,80,S183278,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Medium
10280,24,100,1,2800.08,2004-08-17,Shipped,8,3,2004,TrucksandBuses,116,S181097,AmicaModelsCo,0114988555,ViaMonteBianco34,Torino,"",10100,Italy,EMEA,Paolo,Accorti,Small
10288,20,100,14,2936.8,2004-09-01,Shipped,9,3,2004,ClassicCars,124,S181589,HandjiGiftsCo,652241555,VillageClose106LindenRoadSandown,Singapore,"",69045,Singapore,APAC,Wendy,Victorino,Small
10211,41,100,14,4708.44,2004-01-15,Shipped,1,1,2004,Motorcycles,95,S101678,AutoCanalPetit,147556555,25rueLauriston,Paris,"",75016,France,EMEA,Dominique,Perrier,Medium
10346,25,100,1,2876.75,2004-11-29,Shipped,11,4,2004,ClassicCars,90,S242766,SignalGiftStores,7025551838,8489StrongSt,LasVegas,NV,83030,USA,NA,Sue,King,Small
10203,20,100,8,3930.4,2003-12-02,Shipped,12,4,2003,ClassicCars,194,S121099,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10417,21,100,1,3447.78,2005-05-13,Disputed,5,2,2005,Motorcycles,150,S122823,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10365,22,100,3,3425.18,2005-01-07,Shipped,1,1,2005,Motorcycles,102,S324485,MiniCreationsLtd,5085559555,4575HillsideDr,NewBedford,MA,50553,USA,NA,WingC,Tam,Medium
10192,37,69.82,4,2583.34,2003-11-20,Shipped,11,4,2003,ClassicCars,73,S241046,OnlineDiecastCreationsCo,6035558647,2304LongAirportAvenue,Nashua,NH,62005,USA,NA,Valarie,Young,Small
10363,43,100,9,5154.41,2005-01-06,Shipped,1,1,2005,ClassicCars,80,S244620,SuominenSouveniers,35898045555,SoftwareEngineeringCenterSECOy,Espoo,"",FIN-02271,Finland,EMEA,Kalle,Suominen,Medium
10212,46,87.81,4,4039.26,2004-01-16,Shipped,1,1,2004,ClassicCars,107,S243432,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10126,43,53.83,9,2314.69,2003-05-28,Shipped,5,2,2003,VintageCars,50,S184668,CorridaAutoReplicasLtd,915552282,CAraquil67,Madrid,"",28023,Spain,EMEA,Mart¡n,Sommer,Small
10204,42,100,7,4242,2003-12-02,Shipped,12,4,2003,ClassicCars,117,S242887,MuscleMachineInc,2125557413,4092FurthCircle,NYC,NY,10022,USA,NA,Jeff,Young,Medium
10178,21,72.12,11,1514.52,2003-11-08,Shipped,11,4,2003,VintageCars,83,S243816,AlphaCognac,61776555,1rueAlsaceLorraine,Toulouse,"",31000,France,EMEA,Annette,Roulet,Small
10341,44,95.93,1,4220.92,2004-11-24,Shipped,11,4,2004,ClassicCars,117,S123380,SalzburgCollectables,65629555,Geislweg14,Salzburg,"",5020,Austria,EMEA,Georg,Pipps,Medium
10301,47,100,7,7488.04,2003-10-05,Shipped,10,4,2003,ClassicCars,142,S181984,NorwayGiftsByMailCo,4722121555,Drammensveien126APB744Sentrum,Oslo,"",N0106,Norway,EMEA,Jan,Klaeboe,Large
10397,32,80.55,5,2577.6,2005-03-28,Shipped,3,1,2005,Ships,86,S7001938,AlphaCognac,61776555,1rueAlsaceLorraine,Toulouse,"",31000,France,EMEA,Annette,Roulet,Small
10145,31,35.8,1,1109.8,2003-08-25,Shipped,8,3,2003,Motorcycles,40,S322206,Toys4GrownUpscom,6265557265,78934HillsideDr,Pasadena,CA,90003,USA,NA,Julie,Young,Small
10191,32,100,8,4237.76,2003-11-20,Shipped,11,4,2003,ClassicCars,148,S184721,TomsSpezialittenLtd,02215554327,Mehrheimerstr369,Koln,"",50739,Germany,EMEA,Henriette,Pfalzheim,Medium
10369,42,100,1,4581.36,2005-01-20,Shipped,1,1,2005,VintageCars,101,S182949,CollectablesForLessInc,6175558555,7825DouglasAv,Brickhaven,MA,58339,USA,NA,Allen,Nelson,Medium
10367,23,36.29,13,834.67,2005-01-12,Resolved,1,1,2005,VintageCars,33,S241937,Toys4GrownUpscom,6265557265,78934HillsideDr,Pasadena,CA,90003,USA,NA,Julie,Young,Small
10288,35,80.99,6,2834.65,2004-09-01,Shipped,9,3,2004,VintageCars,92,S184409,HandjiGiftsCo,652241555,VillageClose106LindenRoadSandown,Singapore,"",69045,Singapore,APAC,Wendy,Victorino,Small
10305,38,100,13,6680.78,2004-10-13,Shipped,10,4,2004,ClassicCars,147,S104962,MartasReplicasCo,6175558555,39323SpinnakerDr,Cambridge,MA,51247,USA,NA,Marta,Hernandez,Medium
10326,41,100,4,4333.29,2004-11-09,Shipped,11,4,2004,Ships,122,S242011,VolvoModelReplicasCo,0921123555,Berguvsv„gen8,Lule,"",S-95822,Sweden,EMEA,Christina,Berglund,Medium
10280,50,100,9,5239.5,2004-08-17,Shipped,8,3,2004,VintageCars,102,S181342,AmicaModelsCo,0114988555,ViaMonteBianco34,Torino,"",10100,Italy,EMEA,Paolo,Accorti,Medium
10398,22,67.41,4,1483.02,2005-03-30,Shipped,3,1,2005,VintageCars,68,S324289,ReimsCollectables,26471555,59ruedelAbbaye,Reims,"",51100,France,EMEA,Paul,Henriot,Small
10259,29,100,2,3054.57,2004-06-15,Shipped,6,2,2004,TrucksandBuses,115,S501392,HandjiGiftsCo,652241555,VillageClose106LindenRoadSandown,Singapore,"",69045,Singapore,APAC,Wendy,Victorino,Medium
10193,46,53.37,6,2455.02,2003-11-21,Shipped,11,4,2003,VintageCars,53,S181367,AustralianCollectablesLtd,61938446555,7AllenStreet,GlenWaverly,Victoria,3150,Australia,APAC,Sean,Connery,Small
10391,42,100,3,4998,2005-03-09,Shipped,3,1,2005,VintageCars,53,S181367,AnnasDecorationsLtd,0299368555,201MillerStreet,NorthSydney,NSW,2060,Australia,APAC,Anna,"O'Hara",Medium
10398,43,100,16,5552.16,2005-03-30,Shipped,3,1,2005,Planes,109,S241785,ReimsCollectables,26471555,59ruedelAbbaye,Reims,"",51100,France,EMEA,Paul,Henriot,Medium
10293,32,60.06,1,1921.92,2004-09-09,Shipped,9,3,2004,Ships,54,S723212,AmicaModelsCo,0114988555,ViaMonteBianco34,Torino,"",10100,Italy,EMEA,Paolo,Accorti,Small
10416,37,51.93,8,1921.41,2005-05-10,Shipped,5,2,2005,VintageCars,43,S501341,LordineSouveniers,0522556555,StradaProvinciale124,ReggioEmilia,"",42100,Italy,EMEA,Maurizio,Moroni,Small
10316,34,47.57,3,1617.38,2004-11-01,Shipped,11,4,2004,VintageCars,43,S501341,giftsbymailcouk,1985558888,GardenHouseCrowtherWay,Cowes,IsleofWight,PO317PJ,UK,EMEA,Helen,Bennett,Small
10313,21,100,11,2669.1,2004-10-22,Shipped,10,4,2004,TrucksandBuses,136,S121666,CanadianGiftExchangeNetwork,6045553392,1900OakSt,Vancouver,BC,V3F2K1,Canada,NA,Yoshi,Tannamuri,Small
10119,26,59.22,1,1539.72,2003-04-28,Shipped,4,2,2003,Planes,74,S7004002,SalzburgCollectables,65629555,Geislweg14,Salzburg,"",5020,Austria,EMEA,Georg,Pipps,Small
10122,21,73.17,13,1536.57,2003-05-08,Shipped,5,2,2003,ClassicCars,80,S183278,MarseilleMiniAutos,91244555,12ruedesBouchers,Marseille,"",13008,France,EMEA,Laurence,Lebihan,Small
10386,21,74.77,18,1570.17,2005-03-01,Resolved,3,1,2005,Planes,84,S182581,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Small
10241,41,100,2,7597.3,2004-04-13,Shipped,4,2,2004,VintageCars,170,S181749,MiniCaravy,88601555,24placeKluber,Strasbourg,"",67000,France,EMEA,Frederique,Citeaux,Large
10332,39,86.72,7,3382.08,2004-11-17,Shipped,11,4,2004,ClassicCars,90,S242766,AVStoresCo,1715551555,FauntleroyCircus,Manchester,"",EC25NT,UK,EMEA,Victoria,Ashworth,Medium
10165,34,100,4,4880.02,2003-10-22,Shipped,10,4,2003,ClassicCars,151,S123148,DragonSouveniersLtd,652217555,BronzSokBronzApt36Tesvikiye,Singapore,"",79903,Singapore,Japan,Eric,Natividad,Medium
10301,27,72.02,1,1944.54,2003-10-05,Shipped,10,4,2003,ClassicCars,73,S241046,NorwayGiftsByMailCo,4722121555,Drammensveien126APB744Sentrum,Oslo,"",N0106,Norway,EMEA,Jan,Klaeboe,Small
10151,43,100,2,7110.91,2003-09-21,Shipped,9,3,2003,ClassicCars,163,S182238,OuluToySuppliesInc,981443655,Torikatu38,Oulu,"",90110,Finland,EMEA,Pirkko,Koskitalo,Large
10240,41,100,3,5628.89,2004-04-13,Shipped,4,2,2004,ClassicCars,141,S181129,OsakaSouveniersCo,810663425555,DojimaAvanza4F1620DojimaKitaku,Osaka,Osaka,530-0003,Japan,Japan,Mory,Kentary,Medium
10191,30,64.64,4,1939.2,2003-11-20,Shipped,11,4,2003,ClassicCars,79,S123990,TomsSpezialittenLtd,02215554327,Mehrheimerstr369,Koln,"",50739,Germany,EMEA,Henriette,Pfalzheim,Small
10127,29,70.84,6,2054.36,2003-06-03,Shipped,6,2,2003,Trains,62,S323207,MuscleMachineInc,2125557413,4092FurthCircle,NYC,NY,10022,USA,NA,Jeff,Young,Small
10297,32,100,6,4061.76,2004-09-16,Shipped,9,3,2004,Planes,109,S241785,CloverCollectionsCo,35318621555,25MaidenLane,Dublin,"",2,Ireland,EMEA,Dean,Cassidy,Medium
10153,31,57.41,13,1779.71,2003-09-28,Shipped,9,3,2003,Trains,58,S501514,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Small
10326,20,92.25,2,1845,2004-11-09,Shipped,11,4,2004,VintageCars,83,S243816,VolvoModelReplicasCo,0921123555,Berguvsv„gen8,Lule,"",S-95822,Sweden,EMEA,Christina,Berglund,Small
10117,21,49.21,11,1033.41,2003-04-16,Shipped,4,2,2003,Trains,58,S501514,DragonSouveniersLtd,652217555,BronzSokBronzApt36Tesvikiye,Singapore,"",79903,Singapore,Japan,Eric,Natividad,Small
10233,40,94.71,2,3788.4,2004-03-29,Shipped,3,1,2004,VintageCars,88,S243151,TekniCollectablesInc,2015559350,7476MossRd,Newark,NJ,94019,USA,NA,William,Brown,Medium
10304,34,49.3,4,1676.2,2004-10-11,Shipped,10,4,2004,VintageCars,50,S184668,AutoAssocCie,30598555,67avenuedelEurope,Versailles,"",78000,France,EMEA,Daniel,Tonini,Small
10350,29,75.35,12,2185.15,2004-12-02,Shipped,12,4,2004,Ships,72,S7002610,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Small
10414,23,100,10,3335.23,2005-05-06,OnHold,5,2,2005,Ships,122,S242011,Gifts4AllAgescom,6175559555,8616SpinnakerDr,Boston,MA,51003,USA,NA,Juri,Yoshido,Medium
10117,38,79.68,6,3027.84,2003-04-16,Shipped,4,2,2003,Ships,86,S7001938,DragonSouveniersLtd,652217555,BronzSokBronzApt36Tesvikiye,Singapore,"",79903,Singapore,Japan,Eric,Natividad,Medium
10180,29,86.13,9,2497.77,2003-11-11,Shipped,11,4,2003,Motorcycles,95,S101678,DaedalusDesignsImports,20161555,184chaussedeTournai,Lille,"",59000,France,EMEA,Martine,Rance,Small
10184,49,100,2,5795.72,2003-11-14,Shipped,11,4,2003,ClassicCars,118,S244048,IberiaGiftImportsCorp,955558282,CRomero33,Sevilla,"",41101,Spain,EMEA,JosePedro,Roel,Medium
10159,42,51.48,18,2162.16,2003-10-10,Shipped,10,4,2003,Motorcycles,60,S182625,CorporateGiftIdeasCo,6505551386,7734StrongSt,SanFrancisco,CA,"",USA,NA,Julie,Brown,Small
10329,30,87.78,7,2633.4,2004-11-15,Shipped,11,4,2004,Motorcycles,112,S241578,LandofToysInc,2125557818,897LongAirportAvenue,NYC,NY,10022,USA,NA,Kwai,Yu,Small
10130,40,96.34,2,3853.6,2003-06-16,Shipped,6,2,2003,Ships,86,S183029,AutoMotoClassicsInc,6175558428,16780PomptonSt,Brickhaven,MA,58339,USA,NA,Leslie,Taylor,Medium
10127,45,51.95,13,2337.75,2003-06-03,Shipped,6,2,2003,TrucksandBuses,54,S322509,MuscleMachineInc,2125557413,4092FurthCircle,NYC,NY,10022,USA,NA,Jeff,Young,Small
10135,24,75.01,8,1800.24,2003-07-02,Shipped,7,3,2003,ClassicCars,79,S123990,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Small
10301,37,100,8,5917.78,2003-10-05,Shipped,10,4,2003,ClassicCars,141,S181129,NorwayGiftsByMailCo,4722121555,Drammensveien126APB744Sentrum,Oslo,"",N0106,Norway,EMEA,Jan,Klaeboe,Medium
10155,44,85.87,3,3778.28,2003-10-06,Shipped,10,4,2003,Planes,74,S7004002,ToysofFinlandCo,902248555,Keskuskatu45,Helsinki,"",21240,Finland,EMEA,Matti,Karttunen,Medium
10349,33,46.53,1,1535.49,2004-12-01,Shipped,12,4,2004,TrucksandBuses,54,S322509,MuscleMachineInc,2125557413,4092FurthCircle,NYC,NY,10022,USA,NA,Jeff,Young,Small
10115,46,100,4,7381.16,2003-04-04,Shipped,4,2,2003,ClassicCars,163,S182238,ClassicLegendsInc,2125558493,5905PomptonSt,NYC,NY,10022,USA,NA,Maria,Hernandez,Large
10318,31,100,9,3116.43,2004-11-02,Shipped,11,4,2004,Planes,84,S182581,DiecastClassicsInc,2155551555,7586PomptonSt,Allentown,PA,70267,USA,NA,Kyung,Yu,Medium
10287,41,100,4,6499.32,2004-08-30,Shipped,8,3,2004,ClassicCars,141,S181129,VidaSportLtd,0897034555,Grenzacherweg237,Gensve,"",1203,Switzerland,EMEA,Michael,Holz,Medium
10197,42,50.23,12,2109.66,2003-11-26,Shipped,11,4,2003,Ships,54,S723212,EnacoDistributors,932034555,RambladeCatalu¤a23,Barcelona,"",8022,Spain,EMEA,Eduardo,Saavedra,Small
10171,39,100,3,5481.45,2003-11-05,Shipped,11,4,2003,ClassicCars,169,S183232,QuebecHomeShoppingNetwork,5145558054,43rueStLaurent,Montreal,Quebec,H1J1C3,Canada,NA,Jean,Fresnisre,Medium
10194,37,97.27,3,3598.99,2003-11-25,Shipped,11,4,2003,TrucksandBuses,96,S321268,SaveleyHenriotCo,78325555,2rueduCommerce,Lyon,"",69004,France,EMEA,Mary,Saveley,Medium
10284,24,83.12,6,1994.88,2004-08-21,Shipped,8,3,2004,Planes,91,S7001691,NorwayGiftsByMailCo,4722121555,Drammensveien126APB744Sentrum,Oslo,"",N0106,Norway,EMEA,Jan,Klaeboe,Small
10244,36,84.33,5,3035.88,2004-04-29,Shipped,4,2,2004,VintageCars,99,S183320,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10167,33,100,16,3812.16,2003-10-23,Cancelled,10,4,2003,Ships,122,S242011,ScandinavianGiftIdeas,0695346555,kergatan24,Boras,"",S-84467,Sweden,EMEA,Maria,Larsson,Medium
10204,39,33.23,2,1295.97,2003-12-02,Shipped,12,4,2003,VintageCars,41,S243969,MuscleMachineInc,2125557413,4092FurthCircle,NYC,NY,10022,USA,NA,Jeff,Young,Small
10356,22,72.41,6,1593.02,2004-12-09,Shipped,12,4,2004,VintageCars,53,S181367,LyonSouveniers,33146627555,27rueduColonelPierreAvia,Paris,"",75508,France,EMEA,Daniel,DaCunha,Small
10214,44,34.88,5,1534.72,2004-01-26,Shipped,1,1,2004,VintageCars,41,S243969,CorridaAutoReplicasLtd,915552282,CAraquil67,Madrid,"",28023,Spain,EMEA,Mart¡n,Sommer,Small
10303,46,49.04,2,2255.84,2004-10-06,Shipped,10,4,2004,VintageCars,60,S182248,IberiaGiftImportsCorp,955558282,CRomero33,Sevilla,"",41101,Spain,EMEA,JosePedro,Roel,Small
10106,48,61.44,10,2949.12,2003-02-17,Shipped,2,1,2003,Planes,74,S7004002,RovelliGifts,035640555,ViaLudovicoilMoro22,Bergamo,"",24100,Italy,EMEA,Giovanni,Rovelli,Small
10296,32,71.65,6,2292.8,2004-09-15,Shipped,9,3,2004,Planes,68,S243949,BavarianCollectablesImportsCo,498961089555,Hansastr15,Munich,"",80686,Germany,EMEA,Michael,Donnermeyer,Small
10250,31,88.63,6,2747.53,2004-05-11,Shipped,5,2,2004,Planes,109,S241785,TheSharpGiftsWarehouse,4085553659,3086IngleLn,SanJose,CA,94217,USA,NA,Sue,Frick,Small
10357,44,100,4,5160.76,2004-12-10,Shipped,12,4,2004,VintageCars,104,S183136,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Medium
10276,47,100,1,5464.69,2004-08-02,Shipped,8,3,2004,ClassicCars,117,S123380,OnlineMiniCollectables,6175557555,7635SpinnakerDr,Brickhaven,MA,58339,USA,NA,Miguel,Barajas,Medium
10248,40,100,13,4157.2,2004-05-07,Cancelled,5,2,2004,Ships,86,S7001938,LandofToysInc,2125557818,897LongAirportAvenue,NYC,NY,10022,USA,NA,Kwai,Yu,Medium
10237,23,100,7,2333.12,2004-04-05,Shipped,4,2,2004,Motorcycles,95,S101678,VitachromeInc,2125551500,2678KingstonRd,NYC,NY,10022,USA,NA,Michael,Frick,Small
10129,33,100,2,4398.24,2003-06-12,Shipped,6,2,2003,ClassicCars,136,S104757,StylishDeskDecorsCo,1715550297,35KingGeorge,London,"",WX36FW,UK,EMEA,Ann,Brown,Medium
10281,29,57.73,7,1674.17,2004-08-19,Shipped,8,3,2004,TrucksandBuses,60,S182432,DiecastClassicsInc,2155551555,7586PomptonSt,Allentown,PA,70267,USA,NA,Kyung,Yu,Small
10324,27,100,12,3155.49,2004-11-05,Shipped,11,4,2004,ClassicCars,169,S183232,VitachromeInc,2125551500,2678KingstonRd,NYC,NY,10022,USA,NA,Michael,Frick,Medium
10251,29,61.18,6,1774.22,2004-05-18,Shipped,5,2,2004,Motorcycles,60,S182625,TekniCollectablesInc,2015559350,7476MossRd,Newark,NJ,94019,USA,NA,William,Brown,Small
10237,39,100,9,7023.9,2004-04-05,Shipped,4,2,2004,Motorcycles,193,S104698,VitachromeInc,2125551500,2678KingstonRd,NYC,NY,10022,USA,NA,Michael,Frick,Large
10106,50,64.83,11,3241.5,2003-02-17,Shipped,2,1,2003,Planes,68,S243949,RovelliGifts,035640555,ViaLudovicoilMoro22,Bergamo,"",24100,Italy,EMEA,Giovanni,Rovelli,Medium
10288,28,61.75,4,1729,2004-09-01,Shipped,9,3,2004,VintageCars,60,S182248,HandjiGiftsCo,652241555,VillageClose106LindenRoadSandown,Singapore,"",69045,Singapore,APAC,Wendy,Victorino,Small
10391,29,85.1,10,2467.9,2005-03-09,Shipped,3,1,2005,TrucksandBuses,116,S181097,AnnasDecorationsLtd,0299368555,201MillerStreet,NorthSydney,NSW,2060,Australia,APAC,Anna,"O'Hara",Small
10331,32,100,4,5026.56,2004-11-17,Shipped,11,4,2004,Motorcycles,102,S324485,MotorMintDistributorsInc,2155559857,11328DouglasAv,Philadelphia,PA,71270,USA,NA,Rosa,Hernandez,Medium
10229,28,59.55,7,1667.4,2004-03-11,Shipped,3,1,2004,TrucksandBuses,60,S182432,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Small
10322,46,61.99,8,2851.54,2004-11-04,Shipped,11,4,2004,ClassicCars,147,S104962,OnlineDiecastCreationsCo,6035558647,2304LongAirportAvenue,Nashua,NH,62005,USA,NA,Valarie,Young,Small
10267,38,87.24,3,3315.12,2004-07-07,Shipped,7,3,2004,ClassicCars,90,S242766,MuscleMachineInc,2125557413,4092FurthCircle,NYC,NY,10022,USA,NA,Jeff,Young,Medium
10103,26,100,11,5404.62,2003-01-29,Shipped,1,1,2003,ClassicCars,214,S101949,BaaneMiniImports,07989555,ErlingSkakkesgate78,Stavern,"",4110,Norway,EMEA,Jonas,Bergulfsen,Medium
10284,31,71.81,1,2226.11,2004-08-21,Shipped,8,3,2004,Planes,84,S182581,NorwayGiftsByMailCo,4722121555,Drammensveien126APB744Sentrum,Oslo,"",N0106,Norway,EMEA,Jan,Klaeboe,Small
10182,49,100,17,6244.07,2003-11-12,Shipped,11,4,2003,ClassicCars,107,S243432,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Medium
10411,27,100,8,3213,2005-05-01,Shipped,5,2,2005,TrucksandBuses,116,S181097,QuebecHomeShoppingNetwork,5145558054,43rueStLaurent,Montreal,Quebec,H1J1C3,Canada,NA,Jean,Fresnisre,Medium
10246,44,52.6,2,2314.4,2004-05-05,Shipped,5,2,2004,ClassicCars,57,S241444,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Small
10396,24,89.75,4,2154,2005-03-23,Shipped,3,1,2005,Trains,100,S183259,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Small
10284,21,55.96,10,1175.16,2004-08-21,Shipped,8,3,2004,Planes,68,S243949,NorwayGiftsByMailCo,4722121555,Drammensveien126APB744Sentrum,Oslo,"",N0106,Norway,EMEA,Jan,Klaeboe,Small
